date,adr_usd,local_px,fx,premium_pct
2001-10-09,0.3609,17.1872,48.1700,1.161
2001-10-10,0.3986,18.2728,48.0900,4.912
2001-10-11,0.4453,19.1737,48.0900,11.692
2001-10-12,0.4193,19.6584,48.0700,2.520
2001-10-15,0.4033,19.0875,48.0700,1.573
2001-10-16,0.4483,20.6803,48.0500,4.166
2001-10-17,0.4464,22.1119,48.0500,-2.985
2001-10-18,0.4256,20.5491,48.0800,-0.411
2001-10-19,0.4369,20.6766,48.0800,1.591
2001-10-22,0.4369,21.2738,48.0500,-1.323
2001-10-23,0.4434,21.1303,48.0300,0.798
2001-10-24,0.4406,20.7741,48.0800,1.982
2001-10-25,0.4406,20.9241,48.0000,1.082
2001-10-26,0.4406,20.9241,48.0200,1.125
2001-10-29,0.4277,21.2428,48.0200,-3.317
2001-10-30,0.3909,19.4728,48.0300,-3.572
2001-10-31,0.4196,20.0916,48.0400,0.337
2001-11-01,0.4089,20.0447,48.0500,-1.969
2001-11-02,0.3983,19.3463,48.0400,-1.105
2001-11-05,0.4163,19.2844,48.0200,3.653
2001-11-06,0.4341,20.7656,48.0400,0.420
2001-11-07,0.4209,20.5697,48.0400,-1.689
2001-11-08,0.4125,19.9303,48.0700,-0.507
2001-11-09,0.4129,20.2341,48.0500,-1.952
2001-11-12,0.4078,20.4347,48.0500,-4.105
2001-11-13,0.4095,20.2809,48.1100,-2.857
2001-11-14,0.4166,20.8575,48.1100,-3.899
2001-11-15,0.4952,23.2247,48.0300,2.410
2001-11-16,0.5138,23.2247,48.0300,6.249
2001-11-19,0.5700,25.2347,48.0000,8.425
2001-11-20,0.5443,24.8034,48.0300,5.405
2001-11-21,0.5606,25.2806,48.0300,6.514
2001-11-23,0.5625,24.9825,48.1000,8.303
2001-11-26,0.6478,27.4294,48.0500,13.485
2001-11-27,0.6700,28.7578,48.0800,12.009
2001-11-28,0.6334,27.4444,47.9900,10.756
2001-11-29,0.6638,27.0441,48.0100,17.835
2001-11-30,0.6475,27.0441,47.9800,14.867
2001-12-03,0.6546,28.7138,47.9300,9.265
2001-12-04,0.7125,29.8669,47.9300,14.344
2001-12-05,0.7690,33.0206,47.9400,11.639
2001-12-06,0.7735,33.1866,47.9000,11.637
2001-12-07,0.7821,33.1800,47.8600,12.810
2001-12-10,0.7041,32.3203,47.8700,4.282
2001-12-11,0.7170,31.0631,47.8500,10.450
2001-12-12,0.7395,32.2059,47.8400,9.851
2001-12-13,0.6788,31.4269,47.8400,3.326
2001-12-14,0.7013,31.0078,47.8600,8.239
2001-12-17,0.7219,31.0078,47.8600,11.423
2001-12-18,0.7519,30.6038,47.8600,17.586
2001-12-19,0.7322,30.2559,47.8000,15.678
2001-12-20,0.6975,30.7031,47.8300,8.661
2001-12-21,0.7007,30.5663,47.8500,9.692
2001-12-24,0.7116,32.0438,47.9500,6.480
2001-12-26,0.6919,31.3322,47.9500,5.885
2001-12-27,0.6497,27.3675,48.2100,14.450
2001-12-28,0.6750,29.7178,48.2900,9.687
2001-12-31,0.6863,30.1959,48.2700,9.704
2002-01-02,0.6895,30.5353,48.2700,8.989
2002-01-03,0.7125,31.5216,48.2800,9.133
2002-01-04,0.7549,33.5550,48.3000,8.662
2002-01-07,0.7856,34.3106,48.2800,10.552
2002-01-08,0.7828,34.3172,48.3000,10.180
2002-01-09,0.7678,32.7478,48.3200,13.295
2002-01-10,0.6970,30.2034,48.4100,11.708
2002-01-11,0.6985,28.6566,48.4400,18.064
2002-01-14,0.7123,30.5372,48.3600,12.808
2002-01-15,0.7170,30.7153,48.3100,12.775
2002-01-16,0.7031,32.0888,48.3000,5.837
2002-01-17,0.7256,32.8453,48.3100,6.730
2002-01-18,0.6619,30.2156,48.2700,5.738
2002-01-22,0.6550,30.0459,48.3000,5.286
2002-01-23,0.6563,29.5125,48.3500,7.515
2002-01-24,0.6565,29.6831,48.3500,6.928
2002-01-25,0.6619,29.6513,48.3800,7.997
2002-01-28,0.6525,28.6575,48.3700,10.136
2002-01-29,0.6488,29.2238,48.4300,7.514
2002-01-30,0.6188,29.1759,48.5300,2.923
2002-01-31,0.6563,30.8522,48.5600,3.293
2002-02-01,0.6557,30.1078,48.5500,5.735
2002-02-04,0.6396,29.9241,48.6100,3.896
2002-02-05,0.6497,30.1275,48.6900,5.001
2002-02-06,0.6806,32.5725,48.7100,1.785
2002-02-07,0.6506,30.7800,48.7200,2.987
2002-02-08,0.6563,31.3838,48.7000,1.837
2002-02-11,0.6685,30.5325,48.7500,6.729
2002-02-12,0.6844,31.6603,48.6900,5.252
2002-02-13,0.6791,31.1897,48.9000,6.478
2002-02-14,0.6910,31.7906,48.7100,5.869
2002-02-15,0.6748,31.1419,48.7100,5.552
2002-02-19,0.6544,31.2694,48.6700,1.854
2002-02-20,0.6703,30.3863,48.6400,7.301
2002-02-21,0.7015,30.3131,48.6900,12.670
2002-02-22,0.6966,30.9244,48.7900,9.901
2002-02-25,0.6872,30.8719,48.8200,8.673
2002-02-26,0.6938,31.1756,48.7500,8.486
2002-02-27,0.7076,31.3538,48.7600,10.050
2002-02-28,0.6825,29.7375,48.7600,11.911
2002-03-01,0.7118,30.6103,48.7600,13.379
2002-03-04,0.7631,32.0662,48.7200,15.949
2002-03-05,0.7613,33.0619,48.7200,12.181
2002-03-06,0.7616,33.5963,48.7100,10.428
2002-03-07,0.7669,34.5731,48.7600,8.158
2002-03-08,0.7813,34.6491,48.7600,9.953
2002-03-11,0.8110,33.5578,48.7600,17.833
2002-03-12,0.7658,33.4800,48.7600,11.526
2002-03-13,0.7556,33.0553,48.7400,11.420
2002-03-14,0.7547,32.9878,48.7700,11.578
2002-03-15,0.7470,33.0141,48.7300,10.263
2002-03-18,0.7472,32.8134,48.7400,10.987
2002-03-19,0.7311,32.1450,48.7600,10.896
2002-03-20,0.7125,31.9116,48.7600,8.871
2002-03-21,0.7217,31.9528,48.7800,10.177
2002-03-22,0.7226,31.8309,48.8000,10.788
2002-03-25,0.7215,31.8309,48.8000,10.616
2002-03-26,0.7091,31.0922,48.7800,11.256
2002-03-27,0.7106,31.3903,48.8300,10.546
2002-03-28,0.6981,31.8863,48.8300,6.903
2002-04-01,0.7003,31.6959,48.8300,7.891
2002-04-02,0.7011,31.2347,48.8500,9.647
2002-04-03,0.6619,30.6506,48.9100,5.620
2002-04-04,0.6934,33.1659,48.9200,2.276
2002-04-05,0.6872,32.4056,48.8600,3.614
2002-04-08,0.6713,31.7569,48.9100,3.384
2002-04-09,0.6658,31.1194,48.9200,4.669
2002-04-10,0.7161,33.1416,48.9100,5.678
2002-04-11,0.7163,33.1078,48.9300,5.857
2002-04-12,0.6844,32.8847,48.9400,1.853
2002-04-15,0.6733,32.7469,48.9600,0.670
2002-04-16,0.6911,32.1253,48.9600,5.332
2002-04-17,0.7200,33.5906,48.9600,4.946
2002-04-18,0.7500,34.4306,48.9300,6.587
2002-04-19,0.6746,31.0931,48.9200,6.144
2002-04-22,0.6694,31.1644,48.9500,5.142
2002-04-23,0.6508,30.2728,49.0100,5.366
2002-04-24,0.6542,30.5925,49.0000,4.784
2002-04-25,0.6272,29.8003,49.0000,3.130
2002-04-26,0.6188,29.7478,48.9900,1.901
2002-04-29,0.6218,28.4925,49.0100,6.950
2002-04-30,0.6326,28.8853,48.9800,7.275
2002-05-01,0.6255,28.8853,48.9800,6.067
2002-05-02,0.6240,28.6997,48.9800,6.497
2002-05-03,0.5996,29.0409,49.0000,1.176
2002-05-06,0.5970,29.2013,48.9700,0.118
2002-05-07,0.6141,29.2181,48.9900,2.962
2002-05-08,0.6375,30.0497,48.9700,3.892
2002-05-09,0.6467,30.6234,48.9900,3.457
2002-05-10,0.6270,30.0647,49.0200,2.234
2002-05-13,0.6338,30.0994,49.0300,3.236
2002-05-14,0.6366,30.0713,49.0200,3.770
2002-05-15,0.6671,29.9963,49.0400,9.069
2002-05-16,0.6514,29.1338,49.0500,9.669
2002-05-17,0.6563,29.8041,49.0400,7.983
2002-05-20,0.6424,29.0409,49.0600,8.522
2002-05-21,0.6323,28.9856,49.0100,6.906
2002-05-22,0.5950,28.9772,49.0100,0.626
2002-05-23,0.5950,28.7822,49.0700,1.432
2002-05-24,0.6158,29.2838,49.0200,3.077
2002-05-28,0.5972,28.7109,49.0200,1.964
2002-05-29,0.5953,28.8600,49.0100,1.098
2002-05-30,0.5843,28.6706,49.0300,-0.084
2002-05-31,0.5706,28.5169,49.0600,-1.839
2002-06-03,0.5635,28.6172,49.0700,-3.385
2002-06-04,0.5556,28.4822,49.0700,-4.284
2002-06-05,0.5644,28.7053,49.0500,-3.560
2002-06-06,0.5614,28.4794,49.0300,-3.352
2002-06-07,0.5616,27.8616,49.0500,-1.135
2002-06-10,0.5927,29.1234,49.0200,-0.237
2002-06-11,0.5944,29.7141,49.0000,-1.982
2002-06-12,0.5944,29.3616,49.0000,-0.805
2002-06-13,0.5908,29.3981,49.0400,-1.442
2002-06-14,0.5893,29.7206,49.0300,-2.779
2002-06-17,0.5963,29.5463,49.0200,-1.074
2002-06-18,0.5719,28.4306,48.9900,-1.455
2002-06-19,0.5623,28.5028,48.9400,-3.447
2002-06-20,0.5648,28.5638,48.9400,-3.236
2002-06-21,0.5636,28.5713,48.9500,-3.434
2002-06-24,0.5580,28.5966,48.9100,-4.560
2002-06-25,0.5601,28.4100,48.9300,-3.539
2002-06-26,0.5477,27.8372,48.8700,-3.848
2002-06-27,0.5533,27.4134,48.8600,-1.379
2002-06-28,0.5620,27.7622,48.9100,-0.998
2002-07-01,0.5485,27.8719,48.8600,-3.855
2002-07-02,0.5468,27.6947,48.8700,-3.518
2002-07-03,0.5359,27.2053,48.8300,-3.815
2002-07-05,0.5466,26.2294,48.8600,1.816
2002-07-08,0.5441,26.3175,48.8400,0.981
2002-07-09,0.5329,26.1834,48.8200,-0.641
2002-07-10,0.5237,25.5666,48.8200,0.002
2002-07-11,0.5130,24.4791,48.8100,2.292
2002-07-12,0.5113,24.4397,48.8000,2.099
2002-07-15,0.4941,23.9925,48.8500,0.596
2002-07-16,0.5006,23.6316,48.8300,3.447
2002-07-17,0.5035,24.1941,48.8100,1.568
2002-07-18,0.4969,24.4706,48.8200,-0.869
2002-07-19,0.4885,23.6541,48.7500,0.667
2002-07-22,0.4781,22.7016,48.7300,2.634
2002-07-23,0.4669,23.9044,48.7200,-4.843
2002-07-24,0.4669,23.8856,48.7000,-4.807
2002-07-25,0.4622,23.7084,48.7100,-5.039
2002-07-26,0.4568,21.7706,48.7100,2.197
2002-07-29,0.4626,21.6478,48.7600,4.191
2002-07-30,0.4509,21.1491,48.7400,3.925
2002-07-31,0.4464,21.2972,48.6900,2.068
2002-08-01,0.4298,21.1800,48.6800,-1.224
2002-08-02,0.4298,20.3878,48.6800,2.614
2002-08-05,0.4166,20.4947,48.6700,-1.059
2002-08-06,0.4243,20.6269,48.7300,0.244
2002-08-07,0.4303,21.3338,48.7000,-1.767
2002-08-08,0.4556,21.5297,48.6800,3.022
2002-08-09,0.4669,21.9788,48.6700,3.388
2002-08-12,0.4656,22.3669,48.6400,1.246
2002-08-13,0.4641,21.9609,48.6200,2.743
2002-08-14,0.4601,21.6713,48.6300,3.254
2002-08-15,0.4607,21.6713,48.6300,3.380
2002-08-16,0.4496,21.3741,48.6000,2.237
2002-08-19,0.4463,21.6647,48.6100,0.130
2002-08-20,0.4656,22.8056,48.5900,-0.804
2002-08-21,0.4794,22.9725,48.5600,1.348
2002-08-22,0.4716,22.4953,48.5500,1.776
2002-08-23,0.4763,22.8534,48.5500,1.177
2002-08-26,0.4815,23.5613,48.5500,-0.780
2002-08-27,0.4650,22.2684,48.5300,1.341
2002-08-28,0.4584,22.0988,48.6000,0.823
2002-08-29,0.4594,22.4016,48.5400,-0.460
2002-08-30,0.4894,23.7694,48.5200,-0.102
2002-09-03,0.4763,23.0222,48.5000,0.332
2002-09-04,0.4821,23.3597,48.4800,0.048
2002-09-05,0.4811,23.3391,48.5000,-0.017
2002-09-06,0.4875,22.7128,48.5700,4.252
2002-09-09,0.5145,26.9578,48.5200,-7.395
2002-09-10,0.5269,26.9578,48.5200,-5.168
2002-09-11,0.5299,25.0678,48.4800,2.478
2002-09-12,0.5241,25.1934,48.4800,0.848
2002-09-13,0.5119,24.6188,48.4700,0.782
2002-09-16,0.5031,24.3694,48.4300,-0.022
2002-09-17,0.5213,25.2909,48.4500,-0.141
2002-09-18,0.5175,24.5119,48.4300,2.249
2002-09-19,0.5076,24.6497,48.4400,-0.255
2002-09-20,0.5074,24.4388,48.4600,0.611
2002-09-23,0.5001,24.6928,48.4400,-1.900
2002-09-24,0.5033,24.1659,48.4200,0.836
2002-09-25,0.5344,25.0031,48.4300,3.509
2002-09-26,0.5286,25.2338,48.4300,1.447
2002-09-27,0.5138,25.4053,48.4000,-2.122
2002-09-30,0.5185,24.8175,48.4000,1.110
2002-10-01,0.5213,25.1616,48.3900,0.248
2002-10-02,0.5070,25.1616,48.3900,-2.493
2002-10-03,0.5140,25.0191,48.3800,-0.616
2002-10-04,0.5068,24.8691,48.3800,-1.403
2002-10-07,0.5008,24.8878,48.3500,-2.704
2002-10-08,0.5250,25.4091,48.3900,-0.015
2002-10-09,0.5044,24.9366,48.3400,-2.223
2002-10-10,0.5378,25.2356,48.3800,3.096
2002-10-11,0.5717,26.5922,48.3600,3.968
2002-10-14,0.5794,26.5772,48.3600,5.426
2002-10-15,0.6000,26.5772,48.3600,9.179
2002-10-16,0.5805,27.4050,48.4100,2.546
2002-10-17,0.5929,27.2784,48.4200,5.240
2002-10-18,0.5831,26.8913,48.4400,5.043
2002-10-21,0.5635,26.3044,48.3800,3.632
2002-10-22,0.5490,26.6053,48.3900,-0.145
2002-10-23,0.5473,26.4516,48.3500,0.044
2002-10-24,0.5370,26.2950,48.4200,-1.114
2002-10-25,0.5387,25.7831,48.4100,1.146
2002-10-28,0.5327,25.2825,48.4500,2.084
2002-10-29,0.5436,25.8788,48.4100,1.684
2002-10-30,0.5466,25.9050,48.3500,2.015
2002-10-31,0.5381,25.7663,48.3900,1.065
2002-11-01,0.5295,25.4653,48.3600,0.557
2002-11-04,0.5426,25.7438,48.3600,1.935
2002-11-05,0.5410,26.0344,48.3500,0.463
2002-11-06,0.5550,26.0344,48.3600,3.096
2002-11-07,0.5590,26.6419,48.3400,1.418
2002-11-08,0.5485,26.6447,48.2900,-0.600
2002-11-11,0.5372,26.2144,48.2900,-1.041
2002-11-12,0.5672,27.0384,48.3000,1.322
2002-11-13,0.5850,28.0050,48.3000,0.897
2002-11-14,0.6111,28.7334,48.2900,2.699
2002-11-15,0.6300,30.0563,48.2300,1.096
2002-11-18,0.6238,29.3156,48.2300,2.632
2002-11-19,0.6225,29.3156,48.2300,2.416
2002-11-20,0.6403,29.6625,48.2500,4.158
2002-11-21,0.6503,29.9803,48.2100,4.566
2002-11-22,0.6347,29.6447,48.2200,3.241
2002-11-25,0.6394,29.7534,48.2300,3.645
2002-11-26,0.6338,30.2259,48.2400,1.148
2002-11-27,0.6606,30.7331,48.2700,3.752
2002-11-29,0.6707,31.6031,48.3600,2.633
