t,share,adr10,premium,f_skhx,f_skhy,price_pnl,funding_pnl,total_pnl,drawdown
1787742000000,1217.900000,1584.900000,0.301338,0.000000,0.000000,113.500000,-13.082944,100.417056,160.388299
1787745600000,1210.100000,1579.200000,0.305016,0.000000,0.000000,111.400000,-13.082944,98.317056,162.488299
1787749200000,1228.500000,1604.800000,0.306309,0.000000,0.000000,104.200000,-13.082944,91.117056,169.688299
1787752800000,1223.700000,1593.600000,0.302280,0.000000,0.000000,110.600000,-13.082944,97.517056,163.288299
1787756400000,1226.800000,1597.500000,0.302168,0.000000,0.000000,109.800000,-13.082944,96.717056,164.088299
1787760000000,1224.600000,1596.500000,0.303691,0.000000,0.000000,108.600000,-13.082944,95.517056,165.288299
1787763600000,1224.000000,1588.900000,0.298121,0.000000,0.000000,115.600000,-13.082944,102.517056,158.288299
1787767200000,1222.000000,1583.400000,0.295745,0.000000,0.000000,119.100000,-13.082944,106.017056,154.788299
1787770800000,1218.000000,1580.300000,0.297455,0.000000,0.000000,118.200000,-13.082944,105.117056,155.688299
1787774400000,1249.000000,1610.200000,0.289191,0.000000,0.000000,119.300000,-13.082944,106.217056,154.588299
1787778000000,1276.200000,1644.700000,0.288748,0.000000,0.000000,112.000000,-13.082944,98.917056,161.888299
1787781600000,1278.200000,1650.900000,0.291582,0.000000,0.000000,107.800000,-13.082944,94.717056,166.088299
1787785200000,1281.700000,1657.900000,0.293516,0.000000,0.000000,104.300000,-13.082944,91.217056,169.588299
1787788800000,1249.300000,1625.500000,0.301129,0.000000,0.000000,104.300000,-13.082944,91.217056,169.588299
1787792400000,1262.300000,1639.000000,0.298424,0.000000,0.000000,103.800000,-13.082944,90.717056,170.088299
1787796000000,1267.300000,1642.900000,0.296378,0.000000,0.000000,104.900000,-13.082944,91.817056,168.988299
1787799600000,1262.100000,1635.900000,0.296173,0.000000,0.000000,106.700000,-13.082944,93.617056,167.188299
1787803200000,1255.900000,1636.200000,0.302811,0.000000,0.000000,100.200000,-13.082944,87.117056,173.688299
1787806800000,1244.900000,1627.200000,0.307093,0.000000,0.000000,98.200000,-13.082944,85.117056,175.688299
1787810400000,1251.500000,1635.900000,0.307151,0.000000,0.000000,96.100000,-13.082944,83.017056,177.788299
1787814000000,1257.600000,1642.900000,0.306377,0.000000,0.000000,95.200000,-13.082944,82.117056,178.688299
1787817600000,1263.300000,1651.800000,0.307528,0.000000,0.000000,92.000000,-13.082944,78.917056,181.888299
1787821200000,1256.200000,1643.000000,0.307913,0.000000,0.000000,93.700000,-13.082944,80.617056,180.188299
1787824800000,1259.500000,1645.400000,0.306391,0.000000,0.000000,94.600000,-13.082944,81.517056,179.288299
1787828400000,1258.600000,1646.100000,0.307882,0.000000,0.000000,93.000000,-13.082944,79.917056,180.888299
1787832000000,1253.600000,1639.700000,0.307993,0.000000,0.000000,94.400000,-13.082944,81.317056,179.488299
1787835600000,1228.500000,1604.900000,0.306390,0.000000,0.000000,104.100000,-13.082944,91.017056,169.788299
1787839200000,1234.800000,1622.200000,0.313735,0.000000,0.000000,93.100000,-13.082944,80.017056,180.788299
1787842800000,1236.500000,1614.600000,0.305782,0.000000,0.000000,102.400000,-13.082944,89.317056,171.488299
1787846400000,1234.200000,1610.800000,0.305137,0.000000,0.000000,103.900000,-13.082944,90.817056,169.988299
1787850000000,1227.300000,1598.400000,0.302371,0.000000,0.000000,109.400000,-13.082944,96.317056,164.488299
1787853600000,1227.100000,1595.500000,0.300220,0.000000,0.000000,112.100000,-13.082944,99.017056,161.788299
1787857200000,1241.100000,1616.100000,0.302151,0.000000,0.000000,105.500000,-13.082944,92.417056,168.388299
1787860800000,1238.100000,1610.300000,0.300622,0.000000,0.000000,108.300000,-13.082944,95.217056,165.588299
1787864400000,1234.800000,1606.400000,0.300939,0.000000,0.000000,108.900000,-13.082944,95.817056,164.988299
1787868000000,1233.500000,1606.400000,0.302310,0.000000,0.000000,107.600000,-13.082944,94.517056,166.288299
1787871600000,1234.500000,1605.600000,0.300608,0.000000,0.000000,109.400000,-13.082944,96.317056,164.488299
1787875200000,1240.600000,1612.900000,0.300097,0.000000,0.000000,108.200000,-13.082944,95.117056,165.688299
1787878800000,1241.000000,1611.300000,0.298388,0.000000,0.000000,110.200000,-13.082944,97.117056,163.688299
1787882400000,1232.800000,1603.300000,0.300535,0.000000,0.000000,110.000000,-13.082944,96.917056,163.888299
1787886000000,1230.200000,1602.600000,0.302715,0.000000,0.000000,108.100000,-13.082944,95.017056,165.788299
1787889600000,1224.000000,1598.400000,0.305882,0.000000,0.000000,106.100000,-13.082944,93.017056,167.788299
1787893200000,1218.200000,1593.800000,0.308324,0.000000,0.000000,104.900000,-13.082944,91.817056,168.988299
1787896800000,1213.500000,1590.800000,0.310919,0.000000,0.000000,103.200000,-13.082944,90.117056,170.688299
1787900400000,1211.500000,1584.300000,0.307718,0.000000,0.000000,107.700000,-13.082944,94.617056,166.188299
1787904000000,1212.800000,1586.400000,0.308047,0.000000,0.000000,106.900000,-13.082944,93.817056,166.988299
1787907600000,1210.300000,1581.500000,0.306701,0.000000,0.000000,109.300000,-13.082944,96.217056,164.588299
1787911200000,1208.300000,1584.400000,0.311264,0.000000,0.000000,104.400000,-13.082944,91.317056,169.488299
1787914800000,1205.600000,1581.800000,0.312044,0.000000,0.000000,104.300000,-13.082944,91.217056,169.588299
1787918400000,1210.300000,1584.800000,0.309427,0.000000,0.000000,106.000000,-13.082944,92.917056,167.888299
1787922000000,1221.200000,1610.100000,0.318457,0.000000,0.000000,91.600000,-13.082944,78.517056,182.288299
1787925600000,1227.000000,1625.500000,0.324776,0.000000,0.000000,82.000000,-13.082944,68.917056,191.888299
1787929200000,1213.400000,1608.400000,0.325532,0.000000,0.000000,85.500000,-13.082944,72.417056,188.388299
1787932800000,1214.700000,1615.900000,0.330287,0.000000,0.000000,79.300000,-13.082944,66.217056,194.588299
1787936400000,1209.500000,1618.900000,0.338487,0.000000,0.000000,71.100000,-13.082944,58.017056,202.788299
1787940000000,1195.100000,1605.700000,0.343570,0.000000,0.000000,69.900000,-13.082944,56.817056,203.988299
1787943600000,1200.900000,1609.200000,0.339995,0.000000,0.000000,72.200000,-13.082944,59.117056,201.688299
1787947200000,1201.300000,1605.600000,0.336552,0.000000,0.000000,76.200000,-13.082944,63.117056,197.688299
1787950800000,1199.700000,1603.400000,0.336501,0.000000,0.000000,76.800000,-13.082944,63.717056,197.088299
1787954400000,1200.400000,1603.200000,0.335555,0.000000,0.000000,77.700000,-13.082944,64.617056,196.188299
1787958000000,1198.000000,1604.600000,0.339399,0.000000,0.000000,73.900000,-13.082944,60.817056,199.988299
1787961600000,1200.400000,1608.000000,0.339553,0.000000,0.000000,72.900000,-13.082944,59.817056,200.988299
1787965200000,1202.300000,1611.200000,0.340098,0.000000,0.000000,71.600000,-13.082944,58.517056,202.288299
1787968800000,1207.200000,1614.200000,0.337144,0.000000,0.000000,73.500000,-13.082944,60.417056,200.388299
1787972400000,1207.800000,1616.000000,0.337970,0.000000,0.000000,72.300000,-13.082944,59.217056,201.588299
1787976000000,1209.400000,1616.600000,0.336696,0.000000,0.000000,73.300000,-13.082944,60.217056,200.588299
1787979600000,1207.400000,1614.900000,0.337502,0.000000,0.000000,73.000000,-13.082944,59.917056,200.888299
1787983200000,1209.200000,1616.100000,0.336503,0.000000,0.000000,73.600000,-13.082944,60.517056,200.288299
1787986800000,1209.300000,1615.800000,0.336145,0.000000,0.000000,74.000000,-13.082944,60.917056,199.888299
1787990400000,1208.900000,1615.100000,0.336008,0.000000,0.000000,74.300000,-13.082944,61.217056,199.588299
1787994000000,1213.500000,1618.800000,0.333993,0.000000,0.000000,75.200000,-13.082944,62.117056,198.688299
1787997600000,1213.400000,1618.400000,0.333773,0.000000,0.000000,75.500000,-13.082944,62.417056,198.388299
1788001200000,1213.900000,1620.800000,0.335201,0.000000,0.000000,73.600000,-13.082944,60.517056,200.288299
1788004800000,1212.200000,1618.800000,0.335423,0.000000,0.000000,73.900000,-13.082944,60.817056,199.988299
1788008400000,1212.000000,1618.500000,0.335396,0.000000,0.000000,74.000000,-13.082944,60.917056,199.888299
1788012000000,1211.300000,1617.400000,0.335260,0.000000,0.000000,74.400000,-13.082944,61.317056,199.488299
1788015600000,1213.500000,1619.800000,0.334817,0.000000,0.000000,74.200000,-13.082944,61.117056,199.688299
1788019200000,1212.400000,1620.200000,0.336358,0.000000,0.000000,72.700000,-13.082944,59.617056,201.188299
1788022800000,1212.900000,1619.700000,0.335395,0.000000,0.000000,73.700000,-13.082944,60.617056,200.188299
1788026400000,1216.100000,1621.600000,0.333443,0.000000,0.000000,75.000000,-13.082944,61.917056,198.888299
1788030000000,1227.000000,1634.000000,0.331703,0.000000,0.000000,73.500000,-13.082944,60.417056,200.388299
1788033600000,1229.100000,1635.300000,0.330486,0.000000,0.000000,74.300000,-13.082944,61.217056,199.588299
1788037200000,1227.000000,1632.900000,0.330807,0.000000,0.000000,74.600000,-13.082944,61.517056,199.288299
1788040800000,1233.400000,1638.900000,0.328766,0.000000,0.000000,75.000000,-13.082944,61.917056,198.888299
1788044400000,1233.000000,1639.300000,0.329521,0.000000,0.000000,74.200000,-13.082944,61.117056,199.688299
1788048000000,1230.100000,1636.300000,0.330217,0.000000,0.000000,74.300000,-13.082944,61.217056,199.588299
1788051600000,1232.400000,1637.600000,0.328789,0.000000,0.000000,75.300000,-13.082944,62.217056,198.588299
1788055200000,1234.500000,1640.500000,0.328878,0.000000,0.000000,74.500000,-13.082944,61.417056,199.388299
1788058800000,1233.300000,1638.300000,0.328387,0.000000,0.000000,75.500000,-13.082944,62.417056,198.388299
1788062400000,1233.500000,1639.000000,0.328739,0.000000,0.000000,75.000000,-13.082944,61.917056,198.888299
1788066000000,1233.700000,1637.600000,0.327389,0.000000,0.000000,76.600000,-13.082944,63.517056,197.288299
1788069600000,1234.800000,1640.900000,0.328879,0.000000,0.000000,74.400000,-13.082944,61.317056,199.488299
1788073200000,1232.300000,1637.000000,0.328410,0.000000,0.000000,75.800000,-13.082944,62.717056,198.088299
1788076800000,1231.800000,1638.600000,0.330248,0.000000,0.000000,73.700000,-13.082944,60.617056,200.188299
1788080400000,1233.100000,1638.700000,0.328927,0.000000,0.000000,74.900000,-13.082944,61.817056,198.988299
1788084000000,1234.600000,1640.000000,0.328365,0.000000,0.000000,75.100000,-13.082944,62.017056,198.788299
1788087600000,1233.200000,1637.500000,0.327846,0.000000,0.000000,76.200000,-13.082944,63.117056,197.688299
1788091200000,1231.000000,1634.500000,0.327782,0.000000,0.000000,77.000000,-13.082944,63.917056,196.888299
1788094800000,1230.100000,1633.700000,0.328103,0.000000,0.000000,76.900000,-13.082944,63.817056,196.988299
1788098400000,1234.000000,1637.100000,0.326661,0.000000,0.000000,77.400000,-13.082944,64.317056,196.488299
1788102000000,1232.500000,1637.700000,0.328763,0.000000,0.000000,75.300000,-13.082944,62.217056,198.588299
1788105600000,1235.500000,1639.000000,0.326588,0.000000,0.000000,77.000000,-13.082944,63.917056,196.888299
1788109200000,1235.300000,1638.300000,0.326237,0.000000,0.000000,77.500000,-13.082944,64.417056,196.388299
1788112800000,1233.200000,1634.400000,0.325332,0.000000,0.000000,79.300000,-13.082944,66.217056,194.588299
1788116400000,1229.900000,1631.300000,0.326368,0.000000,0.000000,79.100000,-13.082944,66.017056,194.788299
1788120000000,1226.500000,1627.200000,0.326702,0.000000,0.000000,79.800000,-13.082944,66.717056,194.088299
1788123600000,1222.300000,1624.000000,0.328643,0.000000,0.000000,78.800000,-13.082944,65.717056,195.088299
1788127200000,1215.700000,1616.400000,0.329604,0.000000,0.000000,79.800000,-13.082944,66.717056,194.088299
1788130800000,1158.400000,1566.900000,0.352642,0.000000,0.000000,72.000000,-13.082944,58.917056,201.888299
1788134400000,1164.800000,1572.300000,0.349845,0.000000,0.000000,73.000000,-13.082944,59.917056,200.888299
1788138000000,1176.100000,1579.500000,0.342998,0.000000,0.000000,77.100000,-13.082944,64.017056,196.788299
1788141600000,1177.800000,1579.700000,0.341229,0.000000,0.000000,78.600000,-13.082944,65.517056,195.288299
1788145200000,1179.700000,1577.500000,0.337204,0.000000,0.000000,82.700000,-13.082944,69.617056,191.188299
1788148800000,1194.400000,1593.500000,0.334143,0.000000,0.000000,81.400000,-13.082944,68.317056,192.488299
1788152400000,1198.600000,1600.500000,0.335308,0.000000,0.000000,78.600000,-13.082944,65.517056,195.288299
1788156000000,1216.100000,1614.000000,0.327193,0.000000,0.000000,82.600000,-13.082944,69.517056,191.288299
1788159600000,1213.700000,1613.000000,0.328994,0.000000,0.000000,81.200000,-13.082944,68.117056,192.688299
1788163200000,1216.100000,1613.000000,0.326371,0.000000,0.000000,83.600000,-13.082944,70.517056,190.288299
1788166800000,1207.900000,1604.200000,0.328090,0.000000,0.000000,84.200000,-13.082944,71.117056,189.688299
1788170400000,1209.700000,1609.800000,0.330743,0.000000,0.000000,80.400000,-13.082944,67.317056,193.488299
1788174000000,1209.000000,1606.100000,0.328453,0.000000,0.000000,83.400000,-13.082944,70.317056,190.488299
1788177600000,1203.600000,1600.300000,0.329595,0.000000,0.000000,83.800000,-13.082944,70.717056,190.088299
1788181200000,1219.300000,1644.300000,0.348561,0.000000,0.000000,55.500000,-13.082944,42.417056,218.388299
1788184800000,1219.500000,1634.600000,0.340385,0.000000,0.000000,65.400000,-13.082944,52.317056,208.488299
1788188400000,1212.500000,1622.500000,0.338144,0.000000,0.000000,70.500000,-13.082944,57.417056,203.388299
1788192000000,1218.900000,1634.300000,0.340799,0.000000,0.000000,65.100000,-13.082944,52.017056,208.788299
1788195600000,1217.700000,1631.800000,0.340067,0.000000,0.000000,66.400000,-13.082944,53.317056,207.488299
1788199200000,1210.100000,1619.700000,0.338484,0.000000,0.000000,70.900000,-13.082944,57.817056,202.988299
1788202800000,1227.200000,1645.700000,0.341020,0.000000,0.000000,62.000000,-13.082944,48.917056,211.888299
1788206400000,1224.400000,1640.600000,0.339922,0.000000,0.000000,64.300000,-13.082944,51.217056,209.588299
1788210000000,1232.600000,1646.300000,0.335632,0.000000,0.000000,66.800000,-13.082944,53.717056,207.088299
1788213600000,1229.700000,1642.900000,0.336017,0.000000,0.000000,67.300000,-13.082944,54.217056,206.588299
1788217200000,1222.500000,1640.200000,0.341677,0.000000,0.000000,62.800000,-13.082944,49.717056,211.088299
1788220800000,1242.000000,1657.700000,0.334702,0.000000,0.000000,64.800000,-13.082944,51.717056,209.088299
1788224400000,1228.000000,1645.300000,0.339821,0.000000,0.000000,63.200000,-13.082944,50.117056,210.688299
1788228000000,1228.100000,1644.100000,0.338735,0.000000,0.000000,64.500000,-13.082944,51.417056,209.388299
1788231600000,1233.900000,1646.600000,0.334468,0.000000,0.000000,67.800000,-13.082944,54.717056,206.088299
1788235200000,1234.300000,1646.400000,0.333873,0.000000,0.000000,68.400000,-13.082944,55.317056,205.488299
1788238800000,1238.700000,1651.000000,0.332849,0.000000,0.000000,68.200000,-13.082944,55.117056,205.688299
1788242400000,1232.000000,1645.500000,0.335633,0.000000,0.000000,67.000000,-13.082944,53.917056,206.888299
1788246000000,1221.400000,1638.400000,0.341411,0.000000,0.000000,63.500000,-13.082944,50.417056,210.388299
1788249600000,1201.600000,1614.800000,0.343875,0.000000,0.000000,67.300000,-13.082944,54.217056,206.588299
1788253200000,1201.400000,1615.300000,0.344515,0.000000,0.000000,66.600000,-13.082944,53.517056,207.288299
1788256800000,1201.600000,1613.900000,0.343126,0.000000,0.000000,68.200000,-13.082944,55.117056,205.688299
1788260400000,1199.100000,1611.500000,0.343925,0.000000,0.000000,68.100000,-13.082944,55.017056,205.788299
1788264000000,1196.700000,1608.400000,0.344029,0.000000,0.000000,68.800000,-13.082944,55.717056,205.088299
1788267600000,1196.300000,1601.300000,0.338544,0.000000,0.000000,75.500000,-13.082944,62.417056,198.388299
1788271200000,1205.300000,1614.700000,0.339666,0.000000,0.000000,71.100000,-13.082944,58.017056,202.788299
1788274800000,1213.800000,1633.500000,0.345774,0.000000,0.000000,60.800000,-13.082944,47.717056,213.088299
1788278400000,1201.200000,1615.200000,0.344655,0.000000,0.000000,66.500000,-13.082944,53.417056,207.388299
1788282000000,1193.400000,1608.000000,0.347411,0.000000,0.000000,65.900000,-13.082944,52.817056,207.988299
1788285600000,1187.400000,1592.500000,0.341166,0.000000,0.000000,75.400000,-13.082944,62.317056,198.488299
1788289200000,1192.700000,1606.400000,0.346860,0.000000,0.000000,66.800000,-13.082944,53.717056,207.088299
1788292800000,1189.300000,1597.100000,0.342891,0.000000,0.000000,72.700000,-13.082944,59.617056,201.188299
1788296400000,1187.400000,1596.500000,0.344534,0.000000,0.000000,71.400000,-13.082944,58.317056,202.488299
1788300000000,1185.200000,1593.000000,0.344077,0.000000,0.000000,72.700000,-13.082944,59.617056,201.188299
1788303600000,1190.400000,1597.000000,0.341566,0.000000,0.000000,73.900000,-13.082944,60.817056,199.988299
1788307200000,1196.000000,1604.300000,0.341388,0.000000,0.000000,72.200000,-13.082944,59.117056,201.688299
1788310800000,1191.400000,1599.900000,0.342874,0.000000,0.000000,72.000000,-13.082944,58.917056,201.888299
1788314400000,1195.900000,1599.100000,0.337152,0.000000,0.000000,77.300000,-13.082944,64.217056,196.588299
1788318000000,1187.800000,1595.900000,0.343576,0.000000,0.000000,72.400000,-13.082944,59.317056,201.488299
1788321600000,1182.700000,1591.400000,0.345565,0.000000,0.000000,71.800000,-13.082944,58.717056,202.088299
1788325200000,1185.200000,1595.100000,0.345849,0.000000,0.000000,70.600000,-13.082944,57.517056,203.288299
1788328800000,1180.700000,1590.700000,0.347252,0.000000,0.000000,70.500000,-13.082944,57.417056,203.388299
1788332400000,1182.900000,1592.200000,0.346014,0.000000,0.000000,71.200000,-13.082944,58.117056,202.688299
1788336000000,1173.100000,1583.100000,0.349501,0.000000,0.000000,70.500000,-13.082944,57.417056,203.388299
1788339600000,1170.500000,1580.000000,0.349850,0.000000,0.000000,71.000000,-13.082944,57.917056,202.888299
1788343200000,1170.700000,1578.900000,0.348680,0.000000,0.000000,72.300000,-13.082944,59.217056,201.588299
1788346800000,1181.500000,1592.100000,0.347524,0.000000,0.000000,69.900000,-13.082944,56.817056,203.988299
1788350400000,1180.500000,1591.500000,0.348158,0.000000,0.000000,69.500000,-13.082944,56.417056,204.388299
1788354000000,1187.600000,1598.600000,0.346076,0.000000,0.000000,69.500000,-13.082944,56.417056,204.388299
1788357600000,1188.700000,1603.300000,0.348784,0.000000,0.000000,65.900000,-13.082944,52.817056,207.988299
1788361200000,1200.700000,1624.400000,0.352877,0.000000,0.000000,56.800000,-13.082944,43.717056,217.088299
1788364800000,1197.000000,1619.900000,0.353300,0.000000,0.000000,57.600000,-13.082944,44.517056,216.288299
1788368400000,1201.900000,1627.200000,0.353856,0.000000,0.000000,55.200000,-13.082944,42.117056,218.688299
1788372000000,1211.500000,1640.800000,0.354354,0.000000,0.000000,51.200000,-13.082944,38.117056,222.688299
1788375600000,1215.100000,1649.500000,0.357501,0.000000,0.000000,46.100000,-13.082944,33.017056,227.788299
1788379200000,1209.500000,1639.200000,0.355271,0.000000,0.000000,50.800000,-13.082944,37.717056,223.088299
1788382800000,1213.300000,1645.300000,0.356054,0.000000,0.000000,48.500000,-13.082944,35.417056,225.388299
1788386400000,1209.500000,1641.300000,0.357007,0.000000,0.000000,48.700000,-13.082944,35.617056,225.188299
1788390000000,1212.700000,1642.700000,0.354581,0.000000,0.000000,50.500000,-13.082944,37.417056,223.388299
1788393600000,1193.700000,1627.300000,0.363240,0.000000,0.000000,46.900000,-13.082944,33.817056,226.988299
1788397200000,1196.600000,1628.000000,0.360521,0.000000,0.000000,49.100000,-13.082944,36.017056,224.788299
1788400800000,1201.000000,1630.400000,0.357535,0.000000,0.000000,51.100000,-13.082944,38.017056,222.788299
1788404400000,1204.000000,1634.900000,0.357890,0.000000,0.000000,49.600000,-13.082944,36.517056,224.288299
1788408000000,1196.500000,1629.100000,0.361555,0.000000,0.000000,47.900000,-13.082944,34.817056,225.988299
1788411600000,1180.700000,1603.900000,0.358431,0.000000,0.000000,57.300000,-13.082944,44.217056,216.588299
1788415200000,1168.000000,1596.500000,0.366866,0.000000,0.000000,52.000000,-13.082944,38.917056,221.888299
1788418800000,1174.000000,1602.400000,0.364906,0.000000,0.000000,52.100000,-13.082944,39.017056,221.788299
1788422400000,1172.100000,1601.000000,0.365924,0.000000,0.000000,51.600000,-13.082944,38.517056,222.288299
1788426000000,1163.400000,1594.100000,0.370208,0.000000,0.000000,49.800000,-13.082944,36.717056,224.088299
1788429600000,1164.500000,1596.100000,0.370631,0.000000,0.000000,48.900000,-13.082944,35.817056,224.988299
1788433200000,1166.200000,1597.600000,0.369919,0.000000,0.000000,49.100000,-13.082944,36.017056,224.788299
1788436800000,1181.600000,1614.700000,0.366537,0.000000,0.000000,47.400000,-13.082944,34.317056,226.488299
1788440400000,1173.700000,1596.000000,0.359802,0.000000,0.000000,58.200000,-13.082944,45.117056,215.688299
1788444000000,1172.700000,1593.700000,0.359001,0.000000,0.000000,59.500000,-13.082944,46.417056,214.388299
1788447600000,1181.500000,1613.200000,0.365383,0.000000,0.000000,48.800000,-13.082944,35.717056,225.088299
1788451200000,1188.800000,1626.200000,0.367934,0.000000,0.000000,43.100000,-13.082944,30.017056,230.788299
1788454800000,1190.900000,1631.100000,0.369636,0.000000,0.000000,40.300000,-13.082944,27.217056,233.588299
1788458400000,1197.100000,1640.800000,0.370646,0.000000,0.000000,36.800000,-13.082944,23.717056,237.088299
1788462000000,1193.700000,1634.900000,0.369607,0.000000,0.000000,39.300000,-13.082944,26.217056,234.588299
1788465600000,1194.200000,1628.000000,0.363256,0.000000,0.000000,46.700000,-13.082944,33.617056,227.188299
1788469200000,1194.300000,1627.200000,0.362472,0.000000,0.000000,47.600000,-13.082944,34.517056,226.288299
1788472800000,1192.600000,1627.000000,0.364246,0.000000,0.000000,46.100000,-13.082944,33.017056,227.788299
1788476400000,1192.900000,1627.500000,0.364322,0.000000,0.000000,45.900000,-13.082944,32.817056,227.988299
1788480000000,1207.400000,1638.900000,0.357379,0.000000,0.000000,49.000000,-13.082944,35.917056,224.888299
1788483600000,1200.400000,1632.600000,0.360047,0.000000,0.000000,48.300000,-13.082944,35.217056,225.588299
1788487200000,1208.000000,1640.400000,0.357947,0.000000,0.000000,48.100000,-13.082944,35.017056,225.788299
1788490800000,1213.700000,1641.500000,0.352476,0.000000,0.000000,52.700000,-13.082944,39.617056,221.188299
1788494400000,1229.400000,1652.300000,0.343989,0.000000,0.000000,57.600000,-13.082944,44.517056,216.288299
1788498000000,1228.500000,1657.800000,0.349451,0.000000,0.000000,51.200000,-13.082944,38.117056,222.688299
1788501600000,1218.900000,1647.100000,0.351300,0.000000,0.000000,52.300000,-13.082944,39.217056,221.588299
1788505200000,1217.000000,1651.500000,0.357025,0.000000,0.000000,46.000000,-13.082944,32.917056,227.888299
1788508800000,1222.500000,1659.700000,0.357628,0.000000,0.000000,43.300000,-13.082944,30.217056,230.588299
1788512400000,1227.100000,1665.700000,0.357428,0.000000,0.000000,41.900000,-13.082944,28.817056,231.988299
1788516000000,1227.800000,1665.400000,0.356410,0.000000,0.000000,42.900000,-13.082944,29.817056,230.988299
1788519600000,1225.900000,1663.400000,0.356881,0.000000,0.000000,43.000000,-13.082944,29.917056,230.888299
1788523200000,1207.400000,1638.900000,0.357379,0.000000,0.000000,49.000000,-13.082944,35.917056,224.888299
1788526800000,1244.200000,1698.100000,0.364813,0.000000,0.000000,26.600000,-13.082944,13.517056,247.288299
1788530400000,1240.100000,1699.200000,0.370212,0.000000,0.000000,21.400000,-13.082944,8.317056,252.488299
1788534000000,1251.300000,1708.700000,0.365540,0.000000,0.000000,23.100000,-13.082944,10.017056,250.788299
1788537600000,1264.500000,1728.500000,0.366943,0.000000,0.000000,16.500000,-13.082944,3.417056,257.388299
1788541200000,1259.400000,1736.500000,0.378831,0.000000,0.000000,3.400000,-13.082944,-9.682944,270.488299
1788544800000,1264.800000,1742.900000,0.378004,0.000000,0.000000,2.400000,-13.082944,-10.682944,271.488299
1788548400000,1281.700000,1768.900000,0.380120,0.000000,0.000000,-6.700000,-13.082944,-19.782944,280.588299
1788552000000,1276.200000,1758.100000,0.377605,0.000000,0.000000,-1.400000,-13.082944,-14.482944,275.288299
1788555600000,1275.900000,1753.200000,0.374089,0.000000,0.000000,3.200000,-13.082944,-9.882944,270.688299
1788559200000,1272.600000,1749.500000,0.374745,0.000000,0.000000,3.600000,-13.082944,-9.482944,270.288299
1788562800000,1276.500000,1749.700000,0.370701,0.000000,0.000000,7.300000,-13.082944,-5.782944,266.588299
1788566400000,1275.500000,1750.600000,0.372481,0.000000,0.000000,5.400000,-13.082944,-7.682944,268.488299
1788570000000,1277.800000,1753.500000,0.372280,0.000000,0.000000,4.800000,-13.082944,-8.282944,269.088299
1788573600000,1280.300000,1757.000000,0.372335,0.000000,0.000000,3.800000,-13.082944,-9.282944,270.088299
1788577200000,1279.100000,1755.900000,0.372762,0.000000,0.000000,3.700000,-13.082944,-9.382944,270.188299
1788580800000,1285.700000,1765.100000,0.372871,0.000000,0.000000,1.100000,-13.082944,-11.982944,272.788299
1788584400000,1285.500000,1763.900000,0.372151,0.000000,0.000000,2.100000,-13.082944,-10.982944,271.788299
1788588000000,1284.700000,1763.300000,0.372538,0.000000,0.000000,1.900000,-13.082944,-11.182944,271.988299
1788591600000,1278.900000,1758.600000,0.375088,0.000000,0.000000,0.800000,-13.082944,-12.282944,273.088299
1788595200000,1276.500000,1758.500000,0.377595,0.000000,0.000000,-1.500000,-13.082944,-14.582944,275.388299
1788598800000,1277.500000,1759.200000,0.377065,0.000000,0.000000,-1.200000,-13.082944,-14.282944,275.088299
1788602400000,1277.600000,1757.500000,0.375626,0.000000,0.000000,0.600000,-13.082944,-12.482944,273.288299
1788606000000,1279.200000,1760.800000,0.376485,0.000000,0.000000,-1.100000,-13.082944,-14.182944,274.988299
1788609600000,1278.400000,1758.600000,0.375626,0.000000,0.000000,0.300000,-13.082944,-12.782944,273.588299
1788613200000,1276.700000,1756.700000,0.375969,0.000000,0.000000,0.500000,-13.082944,-12.582944,273.388299
1788616800000,1276.900000,1757.600000,0.376459,0.000000,0.000000,-0.200000,-13.082944,-13.282944,274.088299
1788620400000,1274.500000,1756.300000,0.378031,0.000000,0.000000,-1.300000,-13.082944,-14.382944,275.188299
1788624000000,1273.400000,1754.200000,0.377572,0.000000,0.000000,-0.300000,-13.082944,-13.382944,274.188299
1788627600000,1277.000000,1759.500000,0.377839,0.000000,0.000000,-2.000000,-13.082944,-15.082944,275.888299
1788631200000,1277.600000,1760.400000,0.377896,0.000000,0.000000,-2.300000,-13.082944,-15.382944,276.188299
1788634800000,1275.900000,1760.500000,0.379810,0.000000,0.000000,-4.100000,-13.082944,-17.182944,277.988299
1788638400000,1277.900000,1760.000000,0.377260,0.000000,0.000000,-1.600000,-13.082944,-14.682944,275.488299
1788642000000,1277.900000,1759.800000,0.377103,0.000000,0.000000,-1.400000,-13.082944,-14.482944,275.288299
1788645600000,1277.900000,1759.900000,0.377181,0.000000,0.000000,-1.500000,-13.082944,-14.582944,275.388299
1788649200000,1277.400000,1759.400000,0.377329,0.000000,0.000000,-1.500000,-13.082944,-14.582944,275.388299
1788652800000,1278.300000,1760.200000,0.376985,0.000000,0.000000,-1.400000,-13.082944,-14.482944,275.288299
1788656400000,1276.500000,1758.300000,0.377438,0.000000,0.000000,-1.300000,-13.082944,-14.382944,275.188299
1788660000000,1279.100000,1760.300000,0.376202,0.000000,0.000000,-0.700000,-13.082944,-13.782944,274.588299
1788663600000,1279.600000,1760.300000,0.375664,0.000000,0.000000,-0.200000,-13.082944,-13.282944,274.088299
