date,adr_usd,local_px,fx,premium_pct
2025-08-22,20.1300,18.7300,18.5921,-0.091
2025-08-25,20.0400,18.7500,18.6316,-0.433
2025-08-26,19.9600,18.6700,18.6658,-0.222
2025-08-27,19.9100,18.6200,18.7039,-0.001
2025-08-28,20.1200,18.8200,18.6638,-0.235
2025-08-29,19.9900,18.6400,18.6381,-0.060
2025-09-02,19.9100,18.6500,18.7163,-0.096
2025-09-03,19.5000,18.2300,18.6732,-0.130
2025-09-04,19.5000,18.2800,18.7419,-0.036
2025-09-05,19.5800,18.2700,18.6770,0.081
2025-09-08,19.6800,18.3900,18.6301,-0.315
2025-09-09,19.7600,18.4000,18.6330,0.051
2025-09-10,19.7400,18.3900,18.5980,-0.184
2025-09-11,20.2300,18.6300,18.5196,0.551
2025-09-12,20.3400,18.7200,18.4821,0.408
2025-09-15,20.4500,18.7200,18.3353,0.149
2025-09-17,20.5000,18.7100,18.3350,0.446
2025-09-18,20.4200,18.7500,18.3710,0.036
2025-09-19,20.1600,18.4500,18.3749,0.390
2025-09-22,20.5500,18.8400,18.4322,0.526
2025-09-23,21.3000,19.4800,18.3067,0.085
2025-09-24,20.5300,18.8700,18.4453,0.340
2025-09-25,20.5000,18.9200,18.4410,-0.095
2025-09-26,20.8600,19.1100,18.3835,0.335
2025-09-29,20.9300,19.1500,18.3441,0.246
2025-09-30,21.0000,19.2200,18.3442,0.215
2025-10-01,20.7100,19.0000,18.3588,0.055
2025-10-02,21.1400,19.4100,18.4829,0.651
2025-10-03,20.9700,19.2700,18.3830,0.024
2025-10-06,20.8900,19.1200,18.3456,0.220
2025-10-07,20.7000,19.0300,18.3814,-0.028
2025-10-08,21.2100,19.3700,18.3550,0.493
2025-10-09,21.2100,19.4700,18.3800,0.113
2025-10-10,21.1700,19.6000,18.5195,0.015
2025-10-13,21.3400,19.6600,18.5195,0.510
2025-10-14,20.9200,19.3600,18.4904,-0.098
2025-10-15,21.5600,19.8400,18.4793,0.407
2025-10-16,22.5500,20.7100,18.4029,0.190
2025-10-17,22.4500,20.6000,18.4297,0.424
2025-10-20,22.3400,20.5000,18.3874,0.189
2025-10-21,22.2700,20.4800,18.4230,0.166
2025-10-22,22.5000,20.7000,18.4179,0.097
2025-10-23,22.7400,20.8900,18.3981,0.137
2025-10-24,22.6700,20.8400,18.3930,0.041
2025-10-27,22.7900,20.8900,18.3920,0.324
2025-10-28,23.1100,21.2900,18.4133,-0.063
2025-10-29,23.0300,21.2200,18.4194,-0.047
2025-10-30,22.8200,21.1200,18.5430,0.178
2025-10-31,22.7700,21.1400,18.5465,-0.117
2025-11-03,22.6200,20.8400,18.4832,0.310
2025-11-04,22.6000,21.1400,18.6114,-0.516
2025-11-05,22.9700,21.3500,18.5993,0.053
2025-11-06,22.7100,21.0300,18.6203,0.539
2025-11-07,23.2700,21.3900,18.4738,0.487
2025-11-10,23.1400,21.2000,18.3908,0.369
2025-11-11,23.5000,21.5100,18.3908,0.461
2025-11-12,23.3100,21.3200,18.3031,0.058
2025-11-13,23.2600,21.3000,18.2706,-0.241
2025-11-14,23.2200,21.2000,18.3299,0.382
2025-11-18,23.4200,21.4500,18.3570,0.215
2025-11-19,23.2300,21.2400,18.3368,0.274
2025-11-20,22.8400,20.9400,18.3920,0.304
2025-11-21,22.8800,21.1200,18.4540,-0.041
2025-11-24,23.2200,21.4100,18.5131,0.391
2025-11-25,23.1500,21.3200,18.4311,0.066
